Win Rate,Drafts,Packs,Starting Gems,Format
0.57,37,51,15000,Quick
0.57,20,61,15000,Competetive
0.57,21,63,15000,Sealed
0.57,39,53,15000,Quick
0.57,26,87,15000,Competetive
0.57,21,63,15000,Sealed
0.57,45,60,15000,Quick
0.57,41,155,15000,Competetive
0.57,19,57,15000,Sealed
0.57,48,72,15000,Quick
0.57,27,93,15000,Competetive
0.57,13,39,15000,Sealed
0.57,47,65,15000,Quick
0.57,26,89,15000,Competetive
0.57,17,51,15000,Sealed
0.57,48,68,15000,Quick
0.57,22,68,15000,Competetive
0.57,21,63,15000,Sealed
0.57,53,70,15000,Quick
0.57,29,101,15000,Competetive
0.57,31,93,15000,Sealed
0.57,49,64,15000,Quick
0.57,21,67,15000,Competetive
0.57,17,51,15000,Sealed
0.57,57,78,15000,Quick
0.57,15,38,15000,Competetive
0.57,13,39,15000,Sealed
0.57,42,58,15000,Quick
0.57,15,40,15000,Competetive
0.57,17,51,15000,Sealed
0.57,57,85,15000,Quick
0.57,44,169,15000,Competetive
0.57,18,54,15000,Sealed
0.57,47,66,15000,Quick
0.57,36,134,15000,Competetive
0.57,26,78,15000,Sealed
0.57,53,77,15000,Quick
0.57,28,99,15000,Competetive
0.57,15,45,15000,Sealed
0.57,40,57,15000,Quick
0.57,41,160,15000,Competetive
0.57,21,63,15000,Sealed
0.57,55,81,15000,Quick
0.57,34,123,15000,Competetive
0.57,23,69,15000,Sealed
0.57,43,61,15000,Quick
0.57,40,154,15000,Competetive
0.57,23,69,15000,Sealed
0.57,45,61,15000,Quick
0.57,30,108,15000,Competetive
0.57,23,69,15000,Sealed
0.57,71,103,15000,Quick
0.57,31,114,15000,Competetive
0.57,33,99,15000,Sealed
0.57,44,58,15000,Quick
0.57,17,49,15000,Competetive
0.57,25,75,15000,Sealed
0.57,42,60,15000,Quick
0.57,27,97,15000,Competetive
0.57,19,57,15000,Sealed
0.57,43,60,15000,Quick
0.57,39,142,15000,Competetive
0.57,20,60,15000,Sealed
0.57,46,63,15000,Quick
0.57,26,88,15000,Competetive
0.57,23,69,15000,Sealed
0.57,38,51,15000,Quick
0.57,34,124,15000,Competetive
0.57,23,69,15000,Sealed
0.57,51,75,15000,Quick
0.57,25,82,15000,Competetive
0.57,25,75,15000,Sealed
0.57,45,67,15000,Quick
0.57,26,90,15000,Competetive
0.57,21,63,15000,Sealed
0.57,51,71,15000,Quick
0.57,35,129,15000,Competetive
0.57,20,60,15000,Sealed
0.57,51,72,15000,Quick
0.57,24,83,15000,Competetive
0.57,15,45,15000,Sealed
0.57,48,68,15000,Quick
0.57,53,213,15000,Competetive
0.57,22,66,15000,Sealed
0.57,59,87,15000,Quick
0.57,35,127,15000,Competetive
0.57,30,90,15000,Sealed
0.57,53,71,15000,Quick
0.57,26,87,15000,Competetive
0.57,22,66,15000,Sealed
0.57,40,57,15000,Quick
0.57,27,92,15000,Competetive
0.57,24,72,15000,Sealed
0.57,50,71,15000,Quick
0.57,19,59,15000,Competetive
0.57,17,51,15000,Sealed
0.57,45,61,15000,Quick
0.57,21,68,15000,Competetive
0.57,15,45,15000,Sealed
0.57,44,65,15000,Quick
0.57,19,56,15000,Competetive
0.57,23,69,15000,Sealed
0.57,47,64,15000,Quick
0.57,15,39,15000,Competetive
0.57,14,42,15000,Sealed
0.57,49,74,15000,Quick
0.57,41,156,15000,Competetive
0.57,19,57,15000,Sealed
0.57,50,77,15000,Quick
0.57,29,103,15000,Competetive
0.57,23,69,15000,Sealed
0.57,50,67,15000,Quick
0.57,31,109,15000,Competetive
0.57,22,66,15000,Sealed
0.57,46,63,15000,Quick
0.57,19,57,15000,Competetive
0.57,20,60,15000,Sealed
0.57,56,84,15000,Quick
0.57,37,135,15000,Competetive
0.57,25,75,15000,Sealed
0.57,45,63,15000,Quick
0.57,48,188,15000,Competetive
0.57,18,54,15000,Sealed
0.57,70,101,15000,Quick
0.57,48,187,15000,Competetive
0.57,20,60,15000,Sealed
0.57,50,73,15000,Quick
0.57,20,58,15000,Competetive
0.57,14,42,15000,Sealed
0.57,47,63,15000,Quick
0.57,34,124,15000,Competetive
0.57,17,51,15000,Sealed
0.57,38,55,15000,Quick
0.57,38,144,15000,Competetive
0.57,19,57,15000,Sealed
0.57,63,88,15000,Quick
0.57,24,79,15000,Competetive
0.57,17,51,15000,Sealed
0.57,41,56,15000,Quick
0.57,55,220,15000,Competetive
0.57,34,102,15000,Sealed
0.57,54,78,15000,Quick
0.57,17,49,15000,Competetive
0.57,19,57,15000,Sealed
0.57,46,62,15000,Quick
0.57,22,72,15000,Competetive
0.57,25,75,15000,Sealed
0.57,52,74,15000,Quick
0.57,35,126,15000,Competetive
0.57,18,54,15000,Sealed
0.57,53,75,15000,Quick
0.57,31,108,15000,Competetive
0.57,22,66,15000,Sealed
0.57,46,63,15000,Quick
0.57,38,139,15000,Competetive
0.57,18,54,15000,Sealed
0.57,50,68,15000,Quick
0.57,16,41,15000,Competetive
0.57,13,39,15000,Sealed
0.57,65,94,15000,Quick
0.57,22,73,15000,Competetive
0.57,23,69,15000,Sealed
0.57,64,93,15000,Quick
0.57,40,154,15000,Competetive
0.57,26,78,15000,Sealed
0.57,43,58,15000,Quick
0.57,25,86,15000,Competetive
0.57,22,66,15000,Sealed
0.57,40,53,15000,Quick
0.57,41,159,15000,Competetive
0.57,31,93,15000,Sealed
0.57,53,76,15000,Quick
0.57,29,102,15000,Competetive
0.57,12,36,15000,Sealed
0.57,55,80,15000,Quick
0.57,39,147,15000,Competetive
0.57,22,66,15000,Sealed
0.57,55,75,15000,Quick
0.57,26,90,15000,Competetive
0.57,30,90,15000,Sealed
0.57,40,53,15000,Quick
0.57,29,104,15000,Competetive
0.57,24,72,15000,Sealed
0.57,53,79,15000,Quick
0.57,21,65,15000,Competetive
0.57,20,60,15000,Sealed
0.57,43,64,15000,Quick
0.57,31,112,15000,Competetive
0.57,29,87,15000,Sealed
0.57,48,68,15000,Quick
0.57,21,64,15000,Competetive
0.57,26,78,15000,Sealed
0.57,52,72,15000,Quick
0.57,18,51,15000,Competetive
0.57,20,60,15000,Sealed
0.57,49,65,15000,Quick
0.57,36,131,15000,Competetive
0.57,23,69,15000,Sealed
0.57,49,68,15000,Quick
0.57,30,106,15000,Competetive
0.57,21,63,15000,Sealed
0.57,55,79,15000,Quick
0.57,37,136,15000,Competetive
0.57,18,54,15000,Sealed
0.57,51,77,15000,Quick
0.57,21,66,15000,Competetive
0.57,20,60,15000,Sealed
0.57,49,65,15000,Quick
0.57,26,88,15000,Competetive
0.57,23,69,15000,Sealed
0.57,39,57,15000,Quick
0.57,34,124,15000,Competetive
0.57,18,54,15000,Sealed
0.57,55,82,15000,Quick
0.57,42,160,15000,Competetive
0.57,18,54,15000,Sealed
0.57,48,64,15000,Quick
0.57,22,65,15000,Competetive
0.57,22,66,15000,Sealed
0.57,46,62,15000,Quick
0.57,33,119,15000,Competetive
0.57,19,57,15000,Sealed
0.57,59,84,15000,Quick
0.57,39,151,15000,Competetive
0.57,17,51,15000,Sealed
0.57,67,98,15000,Quick
0.57,36,138,15000,Competetive
0.57,15,45,15000,Sealed
0.57,33,42,15000,Quick
0.57,27,97,15000,Competetive
0.57,17,51,15000,Sealed
0.57,54,79,15000,Quick
0.57,25,83,15000,Competetive
0.57,24,72,15000,Sealed
0.57,51,74,15000,Quick
0.57,25,86,15000,Competetive
0.57,16,48,15000,Sealed
0.57,51,72,15000,Quick
0.57,26,86,15000,Competetive
0.57,16,48,15000,Sealed
0.57,50,69,15000,Quick
0.57,30,103,15000,Competetive
0.57,16,48,15000,Sealed
0.57,53,70,15000,Quick
0.57,46,181,15000,Competetive
0.57,28,84,15000,Sealed
0.57,53,77,15000,Quick
0.57,37,140,15000,Competetive
0.57,17,51,15000,Sealed
0.57,47,66,15000,Quick
0.57,29,101,15000,Competetive
0.57,18,54,15000,Sealed
0.57,36,51,15000,Quick
0.57,27,93,15000,Competetive
0.57,22,66,15000,Sealed
0.57,38,53,15000,Quick
0.57,36,135,15000,Competetive
0.57,19,57,15000,Sealed
0.57,47,69,15000,Quick
0.57,44,170,15000,Competetive
0.57,28,84,15000,Sealed
0.57,45,63,15000,Quick
0.57,26,89,15000,Competetive
0.57,23,69,15000,Sealed
0.57,55,74,15000,Quick
0.57,24,81,15000,Competetive
0.57,31,93,15000,Sealed
0.57,38,48,15000,Quick
0.57,20,63,15000,Competetive
0.57,25,75,15000,Sealed
0.57,40,53,15000,Quick
0.57,38,145,15000,Competetive
0.57,23,69,15000,Sealed
0.57,53,75,15000,Quick
0.57,22,68,15000,Competetive
0.57,21,63,15000,Sealed
0.57,44,59,15000,Quick
0.57,17,48,15000,Competetive
0.57,22,66,15000,Sealed
0.57,58,79,15000,Quick
0.57,90,384,15000,Competetive
0.57,29,87,15000,Sealed
0.57,48,68,15000,Quick
0.57,29,102,15000,Competetive
0.57,15,45,15000,Sealed
0.57,56,75,15000,Quick
0.57,44,171,15000,Competetive
0.57,18,54,15000,Sealed
0.57,44,60,15000,Quick
0.57,40,150,15000,Competetive
0.57,13,39,15000,Sealed
0.57,46,70,15000,Quick
0.57,31,109,15000,Competetive
0.57,20,60,15000,Sealed
0.57,52,74,15000,Quick
0.57,48,188,15000,Competetive
0.57,24,72,15000,Sealed
0.57,44,53,15000,Quick
0.57,54,213,15000,Competetive
0.57,22,66,15000,Sealed
0.57,53,80,15000,Quick
0.57,35,124,15000,Competetive
0.57,45,135,15000,Sealed
0.57,53,70,15000,Quick
0.57,19,56,15000,Competetive
0.57,19,57,15000,Sealed
0.57,53,72,15000,Quick
0.57,31,109,15000,Competetive
0.57,20,60,15000,Sealed
0.57,49,70,15000,Quick
0.57,38,142,15000,Competetive
0.57,27,81,15000,Sealed
0.57,71,108,15000,Quick
0.57,29,101,15000,Competetive
0.57,24,72,15000,Sealed
0.57,47,63,15000,Quick
0.57,34,129,15000,Competetive
0.57,22,66,15000,Sealed
0.57,38,50,15000,Quick
0.57,30,110,15000,Competetive
0.57,24,72,15000,Sealed
0.57,52,68,15000,Quick
0.57,36,130,15000,Competetive
0.57,23,69,15000,Sealed
0.57,35,45,15000,Quick
0.57,24,79,15000,Competetive
0.57,18,54,15000,Sealed
0.57,44,63,15000,Quick
0.57,52,204,15000,Competetive
0.57,24,72,15000,Sealed
0.57,58,79,15000,Quick
0.57,36,132,15000,Competetive
0.57,19,57,15000,Sealed
0.57,43,59,15000,Quick
0.57,35,130,15000,Competetive
0.57,26,78,15000,Sealed
0.57,54,78,15000,Quick
0.57,50,199,15000,Competetive
0.57,37,111,15000,Sealed
0.57,43,57,15000,Quick
0.57,21,65,15000,Competetive
0.57,22,66,15000,Sealed
0.57,42,58,15000,Quick
0.57,32,115,15000,Competetive
0.57,19,57,15000,Sealed
0.57,50,73,15000,Quick
0.57,31,108,15000,Competetive
0.57,17,51,15000,Sealed
0.57,56,83,15000,Quick
0.57,31,112,15000,Competetive
0.57,21,63,15000,Sealed
0.57,46,64,15000,Quick
0.57,26,88,15000,Competetive
0.57,28,84,15000,Sealed
0.57,47,68,15000,Quick
0.57,50,199,15000,Competetive
0.57,18,54,15000,Sealed
0.57,40,54,15000,Quick
0.57,49,195,15000,Competetive
0.57,19,57,15000,Sealed
0.57,44,64,15000,Quick
0.57,40,152,15000,Competetive
0.57,23,69,15000,Sealed
0.57,64,94,15000,Quick
0.57,23,76,15000,Competetive
0.57,17,51,15000,Sealed
0.57,61,86,15000,Quick
0.57,49,193,15000,Competetive
0.57,20,60,15000,Sealed
0.57,56,78,15000,Quick
0.57,21,63,15000,Competetive
0.57,19,57,15000,Sealed
0.57,46,64,15000,Quick
0.57,44,171,15000,Competetive
0.57,26,78,15000,Sealed
0.57,64,95,15000,Quick
0.57,38,141,15000,Competetive
0.57,17,51,15000,Sealed
0.57,53,76,15000,Quick
0.57,18,54,15000,Competetive
0.57,15,45,15000,Sealed
0.57,50,76,15000,Quick
0.57,21,67,15000,Competetive
0.57,22,66,15000,Sealed
0.57,48,65,15000,Quick
0.57,41,157,15000,Competetive
0.57,33,99,15000,Sealed
0.57,41,55,15000,Quick
0.57,44,170,15000,Competetive
0.57,23,69,15000,Sealed
0.57,44,62,15000,Quick
0.57,43,166,15000,Competetive
0.57,17,51,15000,Sealed
0.57,41,52,15000,Quick
0.57,19,58,15000,Competetive
0.57,17,51,15000,Sealed
0.57,49,67,15000,Quick
0.57,14,33,15000,Competetive
0.57,18,54,15000,Sealed
0.57,35,43,15000,Quick
0.57,29,103,15000,Competetive
0.57,16,48,15000,Sealed
0.57,54,76,15000,Quick
0.57,36,133,15000,Competetive
0.57,18,54,15000,Sealed
0.57,43,63,15000,Quick
0.57,21,68,15000,Competetive
0.57,18,54,15000,Sealed
0.57,57,82,15000,Quick
0.57,25,84,15000,Competetive
0.57,13,39,15000,Sealed
0.57,54,77,15000,Quick
0.57,23,74,15000,Competetive
0.57,29,87,15000,Sealed
0.57,48,71,15000,Quick
0.57,27,91,15000,Competetive
0.57,20,60,15000,Sealed
0.57,37,58,15000,Quick
0.57,34,122,15000,Competetive
0.57,20,60,15000,Sealed
0.57,50,68,15000,Quick
0.57,43,164,15000,Competetive
0.57,15,45,15000,Sealed
0.57,48,65,15000,Quick
0.57,23,76,15000,Competetive
0.57,27,81,15000,Sealed
0.57,55,79,15000,Quick
0.57,29,102,15000,Competetive
0.57,17,51,15000,Sealed
0.57,59,88,15000,Quick
0.57,41,156,15000,Competetive
0.57,22,66,15000,Sealed
0.57,47,61,15000,Quick
0.57,31,107,15000,Competetive
0.57,19,57,15000,Sealed
0.57,40,56,15000,Quick
0.57,23,75,15000,Competetive
0.57,17,51,15000,Sealed
0.57,62,92,15000,Quick
0.57,22,70,15000,Competetive
0.57,20,60,15000,Sealed
0.57,51,77,15000,Quick
0.57,46,179,15000,Competetive
0.57,16,48,15000,Sealed
0.57,37,49,15000,Quick
0.57,25,85,15000,Competetive
0.57,26,78,15000,Sealed
0.57,50,66,15000,Quick
0.57,56,221,15000,Competetive
0.57,22,66,15000,Sealed
0.57,47,63,15000,Quick
0.57,29,100,15000,Competetive
0.57,43,129,15000,Sealed
0.57,47,65,15000,Quick
0.57,18,53,15000,Competetive
0.57,24,72,15000,Sealed
0.57,46,64,15000,Quick
0.57,21,66,15000,Competetive
0.57,17,51,15000,Sealed
0.57,46,60,15000,Quick
0.57,39,150,15000,Competetive
0.57,25,75,15000,Sealed
0.57,52,70,15000,Quick
0.57,36,135,15000,Competetive
0.57,26,78,15000,Sealed
0.57,57,82,15000,Quick
0.57,26,87,15000,Competetive
0.57,26,78,15000,Sealed
0.57,62,88,15000,Quick
0.57,20,61,15000,Competetive
0.57,17,51,15000,Sealed
0.57,42,54,15000,Quick
0.57,34,129,15000,Competetive
0.57,18,54,15000,Sealed
0.57,46,59,15000,Quick
0.57,54,216,15000,Competetive
0.57,21,63,15000,Sealed
0.57,46,66,15000,Quick
0.57,27,92,15000,Competetive
0.57,26,78,15000,Sealed
0.57,38,53,15000,Quick
0.57,19,57,15000,Competetive
0.57,17,51,15000,Sealed
0.57,38,51,15000,Quick
0.57,44,169,15000,Competetive
0.57,30,90,15000,Sealed
0.57,46,68,15000,Quick
0.57,19,57,15000,Competetive
0.57,23,69,15000,Sealed
0.57,62,94,15000,Quick
0.57,39,152,15000,Competetive
0.57,21,63,15000,Sealed
0.57,55,80,15000,Quick
0.57,30,111,15000,Competetive
0.57,20,60,15000,Sealed
0.57,50,71,15000,Quick
0.57,33,122,15000,Competetive
0.57,16,48,15000,Sealed
0.57,46,66,15000,Quick
0.57,25,86,15000,Competetive
0.57,28,84,15000,Sealed
0.57,30,36,15000,Quick
0.57,29,101,15000,Competetive
0.57,25,75,15000,Sealed
0.57,51,73,15000,Quick
0.57,32,116,15000,Competetive
0.57,20,60,15000,Sealed
0.57,60,82,15000,Quick
0.57,48,192,15000,Competetive
0.57,16,48,15000,Sealed
0.57,83,130,15000,Quick
0.57,28,98,15000,Competetive
0.57,28,84,15000,Sealed
0.57,49,65,15000,Quick
0.57,41,156,15000,Competetive
0.57,24,72,15000,Sealed
0.57,34,49,15000,Quick
0.57,32,115,15000,Competetive
0.57,25,75,15000,Sealed
0.57,49,72,15000,Quick
0.57,21,65,15000,Competetive
0.57,17,51,15000,Sealed
0.57,42,55,15000,Quick
0.57,26,86,15000,Competetive
0.57,21,63,15000,Sealed
0.57,41,56,15000,Quick
0.57,24,81,15000,Competetive
0.57,18,54,15000,Sealed
0.57,58,86,15000,Quick
0.57,23,74,15000,Competetive
0.57,18,54,15000,Sealed
0.57,49,67,15000,Quick
0.57,14,37,15000,Competetive
0.57,13,39,15000,Sealed
0.57,38,54,15000,Quick
0.57,31,113,15000,Competetive
0.57,20,60,15000,Sealed
0.57,55,79,15000,Quick
0.57,22,70,15000,Competetive
0.57,20,60,15000,Sealed
0.57,44,59,15000,Quick
0.57,54,213,15000,Competetive
0.57,25,75,15000,Sealed
0.57,40,56,15000,Quick
0.57,19,57,15000,Competetive
0.57,16,48,15000,Sealed
0.57,50,70,15000,Quick
0.57,30,110,15000,Competetive
0.57,21,63,15000,Sealed
0.57,45,60,15000,Quick
0.57,19,56,15000,Competetive
0.57,21,63,15000,Sealed
0.57,34,45,15000,Quick
0.57,28,97,15000,Competetive
0.57,16,48,15000,Sealed
0.57,43,59,15000,Quick
0.57,20,63,15000,Competetive
0.57,21,63,15000,Sealed
0.57,45,62,15000,Quick
0.57,59,234,15000,Competetive
0.57,27,81,15000,Sealed
0.57,40,56,15000,Quick
0.57,27,94,15000,Competetive
0.57,19,57,15000,Sealed
0.57,42,54,15000,Quick
0.57,31,107,15000,Competetive
0.57,24,72,15000,Sealed
0.57,56,82,15000,Quick
0.57,18,53,15000,Competetive
0.57,16,48,15000,Sealed
0.57,46,64,15000,Quick
0.57,28,99,15000,Competetive
0.57,18,54,15000,Sealed
0.57,45,65,15000,Quick
0.57,37,136,15000,Competetive
0.57,21,63,15000,Sealed
0.57,47,67,15000,Quick
0.57,26,85,15000,Competetive
0.57,19,57,15000,Sealed
0.57,41,56,15000,Quick
0.57,42,163,15000,Competetive
0.57,23,69,15000,Sealed
0.57,42,58,15000,Quick
0.57,35,126,15000,Competetive
0.57,18,54,15000,Sealed
0.57,40,57,15000,Quick
0.57,26,91,15000,Competetive
0.57,22,66,15000,Sealed
0.57,52,77,15000,Quick
0.57,30,109,15000,Competetive
0.57,34,102,15000,Sealed
0.57,55,76,15000,Quick
0.57,25,86,15000,Competetive
0.57,25,75,15000,Sealed
0.57,47,64,15000,Quick
0.57,22,71,15000,Competetive
0.57,19,57,15000,Sealed
0.57,46,64,15000,Quick
0.57,38,142,15000,Competetive
0.57,29,87,15000,Sealed
0.57,45,60,15000,Quick
0.57,36,133,15000,Competetive
0.57,24,72,15000,Sealed
0.57,54,80,15000,Quick
0.57,32,118,15000,Competetive
0.57,21,63,15000,Sealed
0.57,46,63,15000,Quick
0.57,28,93,15000,Competetive
0.57,16,48,15000,Sealed
0.57,42,58,15000,Quick
0.57,25,83,15000,Competetive
0.57,17,51,15000,Sealed
0.57,48,65,15000,Quick
0.57,14,34,15000,Competetive
0.57,20,60,15000,Sealed
0.57,41,58,15000,Quick
0.57,19,61,15000,Competetive
0.57,18,54,15000,Sealed
0.57,48,73,15000,Quick
0.57,26,87,15000,Competetive
0.57,21,63,15000,Sealed
0.57,61,92,15000,Quick
0.57,41,156,15000,Competetive
0.57,26,78,15000,Sealed
0.57,51,68,15000,Quick
0.57,32,111,15000,Competetive
0.57,28,84,15000,Sealed
0.57,46,60,15000,Quick
0.57,20,60,15000,Competetive
0.57,17,51,15000,Sealed
0.57,45,64,15000,Quick
0.57,34,126,15000,Competetive
0.57,34,102,15000,Sealed
0.57,45,60,15000,Quick
0.57,53,207,15000,Competetive
0.57,21,63,15000,Sealed
0.57,53,71,15000,Quick
0.57,43,165,15000,Competetive
0.57,31,93,15000,Sealed
0.57,43,58,15000,Quick
0.57,29,103,15000,Competetive
0.57,23,69,15000,Sealed
0.57,41,57,15000,Quick
0.57,46,176,15000,Competetive
0.57,29,87,15000,Sealed
0.57,37,51,15000,Quick
0.57,33,119,15000,Competetive
0.57,30,90,15000,Sealed
0.57,66,101,15000,Quick
0.57,30,112,15000,Competetive
0.57,20,60,15000,Sealed
0.57,53,71,15000,Quick
0.57,20,61,15000,Competetive
0.57,31,93,15000,Sealed
0.57,52,71,15000,Quick
0.57,37,135,15000,Competetive
0.57,17,51,15000,Sealed
0.57,52,70,15000,Quick
0.57,21,69,15000,Competetive
0.57,18,54,15000,Sealed
0.57,68,103,15000,Quick
0.57,24,78,15000,Competetive
0.57,27,81,15000,Sealed
0.57,50,64,15000,Quick
0.57,32,116,15000,Competetive
0.57,20,60,15000,Sealed
0.57,54,78,15000,Quick
0.57,31,110,15000,Competetive
0.57,14,42,15000,Sealed
0.57,68,101,15000,Quick
0.57,22,71,15000,Competetive
0.57,19,57,15000,Sealed
0.57,38,50,15000,Quick
0.57,40,156,15000,Competetive
0.57,19,57,15000,Sealed
0.57,49,70,15000,Quick
0.57,30,107,15000,Competetive
0.57,18,54,15000,Sealed
0.57,44,55,15000,Quick
0.57,42,158,15000,Competetive
0.57,21,63,15000,Sealed
0.57,75,114,15000,Quick
0.57,43,163,15000,Competetive
0.57,26,78,15000,Sealed
0.57,44,59,15000,Quick
0.57,43,166,15000,Competetive
0.57,14,42,15000,Sealed
0.57,39,54,15000,Quick
0.57,26,88,15000,Competetive
0.57,15,45,15000,Sealed
0.57,44,58,15000,Quick
0.57,32,112,15000,Competetive
0.57,24,72,15000,Sealed
0.57,43,62,15000,Quick
0.57,18,49,15000,Competetive
0.57,20,60,15000,Sealed
0.57,58,80,15000,Quick
0.57,25,85,15000,Competetive
0.57,14,42,15000,Sealed
0.57,54,75,15000,Quick
0.57,20,60,15000,Competetive
0.57,21,63,15000,Sealed
0.57,40,55,15000,Quick
0.57,33,119,15000,Competetive
0.57,15,45,15000,Sealed
0.57,39,54,15000,Quick
0.57,30,105,15000,Competetive
0.57,21,63,15000,Sealed
0.57,46,67,15000,Quick
0.57,49,196,15000,Competetive
0.57,23,69,15000,Sealed
0.57,56,80,15000,Quick
0.57,23,76,15000,Competetive
0.57,25,75,15000,Sealed
0.57,56,76,15000,Quick
0.57,13,30,15000,Competetive
0.57,24,72,15000,Sealed
0.57,55,76,15000,Quick
0.57,21,63,15000,Competetive
0.57,21,63,15000,Sealed
0.57,56,79,15000,Quick
0.57,18,55,15000,Competetive
0.57,21,63,15000,Sealed
0.57,48,68,15000,Quick
0.57,42,162,15000,Competetive
0.57,19,57,15000,Sealed
0.57,41,56,15000,Quick
0.57,36,134,15000,Competetive
0.57,13,39,15000,Sealed
0.57,48,66,15000,Quick
0.57,43,166,15000,Competetive
0.57,21,63,15000,Sealed
0.57,68,97,15000,Quick
0.57,40,152,15000,Competetive
0.57,18,54,15000,Sealed
0.57,43,63,15000,Quick
0.57,23,72,15000,Competetive
0.57,42,126,15000,Sealed
0.57,40,55,15000,Quick
0.57,30,108,15000,Competetive
0.57,23,69,15000,Sealed
0.57,55,78,15000,Quick
0.57,33,113,15000,Competetive
0.57,17,51,15000,Sealed
0.57,53,75,15000,Quick
0.57,18,50,15000,Competetive
0.57,16,48,15000,Sealed
0.57,50,70,15000,Quick
0.57,26,88,15000,Competetive
0.57,19,57,15000,Sealed
0.57,43,60,15000,Quick
0.57,21,68,15000,Competetive
0.57,31,93,15000,Sealed
0.57,54,71,15000,Quick
0.57,19,57,15000,Competetive
0.57,16,48,15000,Sealed
0.57,46,60,15000,Quick
0.57,32,119,15000,Competetive
0.57,19,57,15000,Sealed
0.57,43,63,15000,Quick
0.57,27,92,15000,Competetive
0.57,17,51,15000,Sealed
0.57,40,59,15000,Quick
0.57,40,149,15000,Competetive
0.57,17,51,15000,Sealed
0.57,46,65,15000,Quick
0.57,42,157,15000,Competetive
0.57,18,54,15000,Sealed
0.57,51,67,15000,Quick
0.57,43,161,15000,Competetive
0.57,18,54,15000,Sealed
0.57,42,58,15000,Quick
0.57,24,77,15000,Competetive
0.57,14,42,15000,Sealed
0.57,46,64,15000,Quick
0.57,37,136,15000,Competetive
0.57,18,54,15000,Sealed
0.57,48,67,15000,Quick
0.57,32,116,15000,Competetive
0.57,20,60,15000,Sealed
0.57,41,53,15000,Quick
0.57,31,108,15000,Competetive
0.57,13,39,15000,Sealed
0.57,47,67,15000,Quick
0.57,42,158,15000,Competetive
0.57,12,36,15000,Sealed
0.57,51,76,15000,Quick
0.57,39,150,15000,Competetive
0.57,27,81,15000,Sealed
0.57,46,62,15000,Quick
0.57,44,170,15000,Competetive
0.57,20,60,15000,Sealed
0.57,65,101,15000,Quick
0.57,28,95,15000,Competetive
0.57,33,99,15000,Sealed
0.57,58,84,15000,Quick
0.57,46,176,15000,Competetive
0.57,25,75,15000,Sealed
0.57,54,78,15000,Quick
0.57,27,93,15000,Competetive
0.57,26,78,15000,Sealed
0.57,55,78,15000,Quick
0.57,43,161,15000,Competetive
0.57,30,90,15000,Sealed
0.57,51,75,15000,Quick
0.57,43,166,15000,Competetive
0.57,29,87,15000,Sealed
0.57,58,80,15000,Quick
0.57,35,129,15000,Competetive
0.57,19,57,15000,Sealed
0.57,48,68,15000,Quick
0.57,24,80,15000,Competetive
0.57,28,84,15000,Sealed
0.57,47,67,15000,Quick
0.57,42,157,15000,Competetive
0.57,20,60,15000,Sealed
0.57,50,74,15000,Quick
0.57,29,103,15000,Competetive
0.57,24,72,15000,Sealed
0.57,57,85,15000,Quick
0.57,29,99,15000,Competetive
0.57,12,36,15000,Sealed
0.57,45,63,15000,Quick
0.57,36,135,15000,Competetive
0.57,17,51,15000,Sealed
0.57,75,116,15000,Quick
0.57,24,80,15000,Competetive
0.57,24,72,15000,Sealed
0.57,47,64,15000,Quick
0.57,29,106,15000,Competetive
0.57,18,54,15000,Sealed
0.57,51,71,15000,Quick
0.57,28,101,15000,Competetive
0.57,22,66,15000,Sealed
0.57,38,49,15000,Quick
0.57,19,61,15000,Competetive
0.57,19,57,15000,Sealed
0.57,40,52,15000,Quick
0.57,35,131,15000,Competetive
0.57,18,54,15000,Sealed
0.57,58,77,15000,Quick
0.57,34,126,15000,Competetive
0.57,15,45,15000,Sealed
0.57,59,83,15000,Quick
0.57,23,74,15000,Competetive
0.57,16,48,15000,Sealed
0.57,50,69,15000,Quick
0.57,32,116,15000,Competetive
0.57,27,81,15000,Sealed
0.57,52,74,15000,Quick
0.57,15,42,15000,Competetive
0.57,23,69,15000,Sealed
0.57,48,70,15000,Quick
0.57,33,119,15000,Competetive
0.57,26,78,15000,Sealed
0.57,55,81,15000,Quick
0.57,21,68,15000,Competetive
0.57,21,63,15000,Sealed
0.57,48,68,15000,Quick
0.57,26,87,15000,Competetive
0.57,20,60,15000,Sealed
0.57,77,118,15000,Quick
0.57,37,134,15000,Competetive
0.57,22,66,15000,Sealed
0.57,45,62,15000,Quick
0.57,38,141,15000,Competetive
0.57,26,78,15000,Sealed
0.57,50,76,15000,Quick
0.57,32,113,15000,Competetive
0.57,18,54,15000,Sealed
0.57,54,79,15000,Quick
